RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1349,21579149,Miller,569,Germany,Male,64,2,112755.98,1,1,1,117994.92
1350,52607220,Smith,683,Germany,Female,54,7,217406.12,2,1,0,42165.38
1351,62715014,Garcia,683,Germany,Male,91,4,52748.36,4,0,0,101643.53
1352,79144712,Johnson,369,France,Male,58,6,73717.56,3,1,1,126760.48
1353,31900146,Johnson,554,France,Male,44,3,196360.73,3,1,1,177117.46
1354,87937327,Brown,440,France,Male,59,2,233817.36,1,0,0,56555.24
1355,19913841,Miller,793,Spain,Female,85,5,23231.84,1,1,1,45323.46
1356,76626362,Johnson,704,Germany,Female,46,8,200943.08,4,0,0,42918.23
1357,39061846,Miller,522,Spain,Male,53,3,161267.08,2,0,0,78481.57
1358,70523996,Johnson,538,Germany,Male,74,8,57692.89,4,1,0,133344.43
1359,33468625,Jones,661,France,Male,29,2,188954.3,4,0,0,137653.86
1360,88566365,Smith,351,Spain,Male,62,5,181979.02,3,1,1,50082.76
1361,13433382,Miller,710,Spain,Male,37,4,35507.45,3,0,1,34934.36
1362,85779042,Williams,778,France,Female,62,8,125562.76,2,0,1,95248.81
1363,38348817,Smith,517,Germany,Male,40,5,189572.77,3,1,0,36826.34
1364,80503913,Brown,717,Germany,Female,79,1,47886.03,2,1,1,164454.94
1365,93952230,Smith,373,Germany,Female,51,3,115691.51,3,1,1,25937.48
1366,34728848,Johnson,762,Germany,Male,38,4,30185.28,2,1,0,152897.73
1367,20822814,Brown,800,France,Female,68,10,76708.73,2,0,1,18103.1
1368,99967767,Smith,714,France,Male,26,10,54486.23,1,0,0,163326.98
1369,58356322,Davis,417,France,Male,91,8,126267.78,4,1,1,129158.82
1370,62879148,Brown,719,France,Male,27,0,35303.83,4,0,0,71250.89
1371,72076001,Davis,543,Spain,Female,69,8,95787.69,4,1,0,87048.51
1372,52942594,Williams,433,Spain,Female,62,9,68790.73,3,1,1,137987.28
1373,47747492,Smith,787,Spain,Female,69,0,186512.23,1,0,1,45269.35
1374,25170521,Miller,786,France,Male,47,0,174917.44,2,0,1,179160.93
1375,35841846,Miller,556,Germany,Female,81,3,23732.63,2,1,1,101748.56
1376,22267883,Garcia,398,Spain,Female,19,5,238370.97,2,0,0,154426.5
1377,52639398,Johnson,381,Spain,Female,66,1,186170.73,3,1,0,106272.24
1378,21984398,Davis,666,France,Male,62,0,153989.67,4,1,1,95933.05
1379,45396080,Brown,519,Germany,Female,34,3,119425.37,1,1,0,99226.96
1380,40715395,Garcia,478,Germany,Male,45,7,44480.61,2,1,1,78993.7
1381,50686940,Garcia,796,Germany,Female,62,5,240503.99,3,0,0,149223.3
1382,33215061,Jones,451,France,Female,34,4,1964.59,2,0,1,170768.96
1383,36854296,Davis,384,Germany,Female,76,0,173120.28,2,0,1,172335.37
1384,92058636,Brown,656,Spain,Male,31,2,126861.08,2,1,0,33017.69
1385,13828433,Garcia,548,Spain,Male,27,6,225645.47,2,1,0,154659.9
1386,96621344,Jones,650,Spain,Female,35,9,95174.32,1,1,0,47991.38
1387,57149071,Garcia,426,France,Female,52,2,129661.1,2,1,0,12313.89
1388,98334828,Johnson,718,Germany,Male,65,4,185584.85,2,0,1,62337.22
1389,17152747,Williams,670,France,Male,75,5,11891.64,1,1,1,65645.03
1390,71029245,Davis,363,Germany,Female,35,8,13618.81,1,1,0,163859.92
1391,58344513,Jones,698,France,Female,69,10,52918.19,2,1,0,151055.3
1392,11020154,Williams,480,Spain,Male,47,2,36606.15,1,0,0,26090.07
1393,48499601,Brown,587,France,Female,54,5,1610.87,4,1,1,71932.65
1394,16733215,Johnson,629,France,Male,57,10,155747.46,1,0,1,57746.97
1395,85304674,Jones,414,France,Female,23,1,198984.49,4,1,0,123136.49
1396,42339834,Brown,781,Spain,Female,52,8,239278.74,1,0,1,112887.27
1397,50739629,Garcia,487,France,Female,43,8,110225.08,1,1,0,138993.43
1398,39900787,Miller,618,France,Female,47,6,69930.16,2,0,1,183038.67
1399,83823165,Smith,577,Spain,Male,41,10,215975.61,3,0,1,90003.98
1400,37259197,Brown,550,Germany,Female,72,8,211098.9,3,0,0,134625.56
1401,57784180,Williams,491,France,Female,26,3,156210.8,2,1,0,184486.97
1402,57379179,Johnson,449,Spain,Female,79,9,68287.26,3,0,1,112919.31
1403,20760888,Johnson,487,France,Female,35,0,227129.4,4,0,0,68573.39
1404,88414095,Brown,517,Spain,Female,68,0,44600.33,4,0,1,86551.03
1405,75856750,Garcia,756,Germany,Female,36,1,10911.63,1,0,1,153376.59
1406,88483721,Smith,448,Germany,Male,86,9,199154.57,3,0,0,146802.12
1407,59464216,Davis,660,France,Female,50,10,140914.77,2,0,0,152198.93
1408,74884070,Williams,668,Spain,Male,55,2,61616.95,4,0,1,151226.41
1409,90884100,Brown,676,Germany,Male,30,1,167723.92,3,0,0,184887.19
1410,68075712,Brown,775,Germany,Male,66,3,191679.13,2,1,1,155160.98
1411,96015965,Miller,704,Spain,Male,90,7,211136.49,3,0,0,172533.05
1412,24372528,Johnson,415,France,Female,70,2,70531.5,1,0,1,119005.21
1413,81829506,Williams,684,Germany,Female,18,3,6396.86,1,0,0,132392.56
1414,56695565,Smith,678,Germany,Female,29,1,127509.71,1,0,1,193866.7
1415,77658103,Johnson,396,Germany,Male,41,0,214019.65,4,0,0,175357.17
1416,35722525,Brown,686,France,Female,18,7,51955.33,3,1,1,157698.45
1417,48963185,Johnson,731,Germany,Male,85,6,105281.37,4,1,0,140247.78
1418,74674115,Johnson,580,Spain,Male,24,9,64105.18,4,0,1,78118.47
1419,73813565,Jones,657,France,Female,86,1,3340.66,3,1,0,114143.86
1420,56571160,Johnson,495,Germany,Male,56,7,224631.02,3,1,1,20474.36
1421,86767936,Garcia,556,Spain,Male,49,9,33763.31,1,1,0,89071.68
1422,27562548,Johnson,495,Spain,Male,66,2,191691.78,3,1,0,31260.32
1423,91485805,Davis,501,France,Male,48,6,86650.81,4,0,1,148441.51
1424,69488206,Garcia,628,Spain,Female,20,0,69420.48,3,1,0,179540.35
1425,77506574,Williams,489,France,Male,64,2,235257.22,4,1,0,43075.77
1426,50057648,Johnson,500,France,Male,32,8,164299.87,2,0,1,56679.84
1427,81425912,Smith,370,France,Male,68,3,171730.67,1,0,1,172826.38
1428,91242298,Garcia,603,Spain,Female,91,0,189913.23,3,0,0,121308.11
1429,63520377,Garcia,413,France,Female,38,10,85233.33,4,0,0,121778.69
1430,81894820,Brown,567,France,Male,58,5,140916.12,4,1,0,116946.51
1431,31882940,Williams,421,Spain,Female,20,0,67555.84,2,1,0,51469.54
1432,48580196,Johnson,827,France,Female,18,9,208635.38,2,1,1,56227.57
1433,58665285,Miller,511,Germany,Female,38,0,149826.84,2,1,0,190432.19
1434,68327846,Smith,479,Spain,Female,38,1,60851.71,1,1,1,147459.33
1435,27687991,Brown,418,Spain,Male,66,2,224939.6,4,1,0,27182.55
1436,49509310,Williams,764,Spain,Male,82,1,145210.0,2,0,0,52358.27
1437,41061293,Davis,574,Germany,Female,58,7,123757.63,4,1,0,129151.95
1438,40272855,Garcia,595,France,Female,84,5,8621.9,1,0,1,63858.42
1439,94445004,Smith,417,Spain,Female,59,0,227450.5,2,1,0,57829.39
1440,97767265,Davis,803,Spain,Female,86,5,238068.48,3,0,0,48446.12
1441,56316696,Johnson,820,Spain,Female,74,0,140649.66,4,0,0,45288.1
1442,20679043,Miller,842,Germany,Female,60,8,110628.34,1,0,0,126532.81
1443,65498298,Jones,752,Germany,Female,29,2,89891.27,1,1,0,182111.28
1444,32470291,Jones,733,Germany,Male,81,0,67012.0,3,1,1,78615.05
1445,60763061,Williams,456,France,Male,68,0,143632.33,4,1,0,33086.63
1446,70072820,Miller,458,France,Female,90,1,32023.76,2,1,0,33616.88
1447,87921522,Smith,677,Germany,Female,77,5,229793.4,1,1,1,187401.04
1448,64496748,Brown,452,France,Male,88,0,43989.68,1,0,1,110459.74
1449,61195209,Smith,490,Germany,Male,45,6,186378.32,4,1,1,98594.25
1450,77411050,Miller,414,France,Female,88,10,76721.94,1,0,1,179240.84
1451,97093473,Davis,483,France,Male,31,3,56517.77,1,0,0,106351.46
1452,49043896,Garcia,548,Germany,Male,49,6,139467.29,1,1,1,101313.79
1453,17456985,Jones,717,Spain,Female,25,3,191281.25,3,1,1,186063.98
1454,33544744,Williams,504,Spain,Male,44,10,181684.17,1,0,1,100147.23
1455,94912633,Johnson,428,France,Female,67,3,58439.09,1,1,0,84282.6
1456,68865527,Smith,785,France,Male,76,3,82625.59,3,0,0,120515.81
1457,37381509,Jones,731,France,Female,74,9,217208.05,2,0,1,195673.99
1458,93836420,Brown,831,France,Male,20,9,180810.94,1,1,0,193127.52
1459,30521013,Williams,599,France,Male,44,7,178173.48,3,0,0,157364.27
1460,11514542,Johnson,726,France,Female,51,1,67226.27,3,1,0,104863.36
1461,47735088,Smith,436,Germany,Male,43,7,198001.08,2,1,1,177477.72
1462,88427656,Brown,653,Spain,Male,57,9,89604.45,4,0,0,89682.77
1463,25135763,Johnson,590,Spain,Female,49,10,100347.63,1,1,0,131627.18
1464,85785788,Garcia,437,Germany,Male,58,0,71890.27,1,0,0,44091.1
1465,53951994,Jones,812,Germany,Male,19,6,30347.56,2,1,1,135644.65
1466,75489314,Garcia,832,Spain,Female,89,6,105098.39,3,0,0,62460.12
1467,45383985,Jones,673,Spain,Female,24,5,4234.88,4,1,1,156633.07
1468,46595773,Brown,521,France,Female,36,3,113977.56,3,1,0,88667.63
1469,24315679,Davis,706,Spain,Female,50,4,181251.61,3,0,1,85697.86
1470,34440805,Garcia,366,France,Female,19,0,240186.26,2,1,0,151849.75
1471,31765239,Jones,572,France,Female,84,1,19653.29,2,1,0,90810.54
1472,34586222,Williams,643,Spain,Female,32,9,70322.68,4,0,1,145664.06
1473,25527000,Brown,743,France,Female,38,6,123532.76,3,1,1,172462.46
1474,95561923,Jones,659,France,Male,76,1,42596.99,1,1,0,36006.94
1475,85532173,Smith,847,Germany,Male,56,7,29207.13,1,0,0,101014.37
1476,80337892,Jones,568,Spain,Female,37,6,113079.53,3,1,0,189533.19
1477,95607690,Garcia,583,Germany,Male,18,9,145182.63,1,1,0,164314.48
1478,20569320,Williams,739,France,Female,90,7,205051.93,3,1,1,194986.33
1479,79448631,Johnson,597,France,Male,26,3,249450.86,3,1,0,173458.61
1480,77001666,Davis,739,Germany,Male,68,0,193567.69,4,1,0,68941.77
1481,29391451,Johnson,401,Germany,Female,55,6,55335.11,1,1,1,44039.0
1482,44045468,Jones,364,Germany,Male,32,0,186994.52,4,1,1,50002.94
1483,69047560,Johnson,673,France,Male,58,6,134288.41,1,0,0,51209.62
1484,66378562,Jones,790,Spain,Male,64,8,112702.39,2,1,1,24389.92
1485,87960088,Williams,461,France,Female,43,4,233932.12,4,0,1,182291.07
1486,46264673,Johnson,533,Germany,Male,71,1,175523.15,1,0,0,105484.23
1487,88931275,Garcia,709,Spain,Male,87,10,170423.27,1,1,1,29241.53
1488,27920169,Garcia,356,Germany,Female,56,0,2938.99,1,0,1,154901.91
1489,81087566,Smith,400,France,Male,34,7,216267.87,1,0,1,71871.74
1490,94212996,Jones,663,Spain,Male,87,3,198325.12,3,0,1,23497.13
1491,80706570,Johnson,590,Spain,Male,26,7,74735.47,4,1,0,46053.75
1492,10605409,Garcia,594,France,Male,63,1,73028.35,1,0,1,134934.47
1493,19462743,Miller,797,Germany,Female,23,2,13369.62,3,0,1,160861.2
1494,21377787,Williams,714,Germany,Female,85,2,12714.11,4,1,1,58198.58
1495,31827621,Davis,716,Germany,Female,33,3,167148.63,3,0,1,119641.07
1496,51892167,Williams,759,France,Male,46,8,46559.4,2,0,0,10165.79
1497,45280122,Miller,535,Germany,Female,58,8,230886.96,4,0,0,62893.62
1498,30057988,Miller,636,Spain,Male,85,4,210601.11,3,0,1,44510.43
1499,85306159,Smith,799,Germany,Male,79,6,87221.29,4,0,1,24543.78
1500,15809041,Williams,441,Germany,Female,57,8,95017.14,1,1,0,101940.11
1501,89655365,Williams,455,Spain,Female,79,0,81819.14,2,1,1,129892.95
1502,16155579,Johnson,362,Spain,Female,41,1,23098.73,2,1,0,18811.51
1503,77511983,Jones,495,Germany,Male,23,5,7857.54,2,1,0,36199.32
1504,93665691,Brown,827,Spain,Male,57,2,113033.29,3,0,1,187135.32
1505,68544068,Davis,468,France,Male,87,10,235760.03,3,1,1,52391.44
1506,42027216,Williams,552,Spain,Male,75,10,229312.33,3,1,1,154397.67
1507,43957164,Davis,490,France,Female,31,6,202459.69,2,1,0,152069.65
1508,60837727,Davis,464,Spain,Female,62,4,157148.73,4,1,0,71100.68
1509,79058877,Davis,501,France,Male,23,9,214055.6,4,0,1,48782.21
1510,11132658,Williams,406,France,Male,40,7,128767.13,3,1,1,56350.61
1511,62316857,Brown,731,Germany,Female,79,0,45040.03,4,1,0,117520.8
1512,47877058,Williams,506,Spain,Female,34,8,171042.59,3,1,1,82420.21
1513,27434167,Johnson,789,Spain,Male,87,10,230161.51,4,0,0,104157.42
1514,35177127,Johnson,659,Spain,Female,45,9,4901.27,4,1,1,164206.37
1515,63811239,Brown,482,France,Male,30,5,62861.01,2,0,0,105436.31
1516,23881178,Garcia,512,Germany,Male,46,4,66359.55,4,1,0,199093.5
1517,99089996,Williams,624,Spain,Male,62,7,24759.88,2,1,1,136508.42
1518,83135852,Garcia,532,Germany,Male,37,3,56373.56,1,0,1,49377.06
1519,75111328,Davis,426,Germany,Female,75,8,95995.52,4,0,1,104908.57
1520,25590661,Williams,674,France,Female,71,4,234958.86,4,1,0,164549.37
1521,79475474,Jones,393,Spain,Male,81,0,215066.44,2,1,1,51477.29
1522,19456807,Williams,555,Germany,Male,69,7,236501.56,2,1,0,148590.21
1523,39342048,Johnson,387,Spain,Male,60,8,30142.94,2,0,0,16355.32
1524,14684346,Smith,667,Spain,Male,35,4,7012.12,1,0,0,189100.43
1525,27824559,Miller,371,Spain,Male,71,4,27470.79,1,0,0,136038.73
1526,99605800,Smith,422,Germany,Female,77,5,228573.91,1,0,1,40888.36
1527,95641772,Smith,590,France,Male,88,8,39372.16,2,0,0,176115.99
1528,52827096,Smith,773,France,Female,18,4,143159.18,1,0,1,25545.93
1529,61900771,Miller,503,Germany,Male,54,1,56895.59,4,1,1,87126.5
1530,59352346,Garcia,586,Spain,Male,66,2,5158.86,4,1,0,150020.37
1531,21667877,Miller,730,Spain,Male,52,10,21155.34,2,1,0,188107.26
1532,17393979,Garcia,354,France,Male,84,9,177449.26,3,0,0,76273.95
1533,20115078,Miller,570,Germany,Female,52,2,45591.61,4,1,0,167797.13
1534,38506244,Miller,659,Germany,Female,26,8,57284.8,1,1,1,47382.93
1535,35214698,Williams,435,France,Female,54,7,94314.13,3,0,0,16670.97
1536,27486878,Garcia,526,Germany,Male,77,5,164310.39,4,1,0,15464.59
1537,67195030,Williams,608,Germany,Female,73,4,117343.1,4,0,0,135052.39
1538,32098345,Jones,569,France,Male,29,9,236152.55,4,0,0,39299.39
1539,26620937,Williams,387,France,Male,88,1,108545.55,2,1,0,19561.62
1540,41984287,Smith,491,Germany,Female,88,8,49782.73,3,1,1,195582.03
1541,52413492,Brown,780,Germany,Male,21,9,134035.71,1,1,0,55982.33
1542,20528294,Brown,747,France,Male,78,7,112722.4,4,1,0,97885.35
1543,29369886,Johnson,584,France,Female,62,4,196784.58,1,0,1,126485.42
1544,14810833,Johnson,552,Spain,Female,67,5,233780.31,2,0,1,37446.65
1545,33480675,Davis,678,Germany,Male,67,8,209073.81,1,0,0,77862.08
1546,94328141,Williams,643,Germany,Female,91,0,97259.93,3,1,1,133064.3
1547,38500556,Miller,797,France,Female,65,3,54029.03,3,1,1,131554.73
1548,42073692,Miller,844,France,Female,40,4,228622.23,1,0,1,169990.89
1549,47316107,Brown,521,Spain,Male,25,8,96484.91,1,0,0,93110.26
1550,37427110,Smith,474,Spain,Male,46,4,192551.66,2,1,0,179067.25
1551,34192961,Garcia,675,France,Female,60,4,247381.84,3,1,1,139616.62
1552,34859871,Smith,414,Germany,Male,70,2,144360.67,4,1,0,116799.99
1553,69844250,Davis,630,Spain,Male,23,7,119970.12,1,1,0,32256.0
1554,63412976,Smith,621,France,Female,41,6,174967.7,3,0,1,119193.74
1555,39263888,Williams,593,France,Female,91,7,48482.75,2,0,0,122987.68
1556,52106078,Williams,364,France,Female,31,3,122059.93,4,0,0,154172.83
1557,17281505,Jones,575,Germany,Male,69,7,78082.69,3,1,0,146636.42
1558,48679227,Davis,814,France,Male,87,9,41056.97,2,0,0,110696.23
1559,48965695,Smith,480,France,Male,21,3,152534.14,4,0,0,122637.54
1560,47518167,Miller,544,Germany,Male,75,0,143926.52,3,1,0,156745.12
1561,36540396,Miller,642,France,Female,54,3,190300.9,2,1,0,76773.65
1562,24812143,Davis,558,France,Female,65,4,218242.53,1,1,0,35644.51
1563,66825157,Smith,788,Spain,Female,56,9,55094.0,1,1,1,176116.88
1564,18989138,Williams,730,France,Female,83,7,194925.66,2,1,0,193353.57
1565,57364509,Williams,462,Germany,Female,30,9,91846.29,4,0,1,91567.92
1566,89146438,Jones,593,Spain,Male,83,5,157201.4,3,1,1,198158.86
1567,53020873,Jones,515,France,Female,77,10,212560.01,4,0,0,71312.03
1568,83663899,Johnson,540,Germany,Male,58,9,64046.28,3,0,0,22649.08
1569,42735803,Davis,606,France,Male,49,4,150240.32,3,1,1,118767.32
1570,25886372,Brown,676,Spain,Female,69,2,120079.72,4,1,1,174958.13
1571,47622748,Smith,567,Germany,Male,22,3,197644.32,1,1,1,127321.55
1572,42456981,Davis,844,Spain,Male,84,5,174310.32,1,0,0,11791.16
1573,85176851,Miller,708,Germany,Female,83,5,192407.96,3,0,1,12248.21
1574,11656671,Smith,624,Germany,Male,69,5,71985.78,1,1,1,147626.7
1575,99567715,Jones,401,France,Female,66,1,176089.07,1,0,0,170615.17
1576,32922481,Jones,723,Germany,Female,46,10,151451.47,1,1,0,58076.97
1577,52081603,Johnson,507,Germany,Male,55,7,114170.11,4,1,1,99324.9
1578,94669146,Brown,712,France,Male,87,7,94585.92,2,0,0,192607.27
1579,53497663,Johnson,404,Germany,Female,25,5,82900.01,2,1,0,97509.08
1580,98785936,Miller,363,Germany,Male,76,3,2418.59,1,0,0,35804.68
1581,30833173,Brown,618,Germany,Female,72,1,42389.64,1,1,1,183214.07
1582,94483977,Garcia,689,Germany,Female,19,5,14744.55,4,1,0,104081.86
1583,30718453,Smith,439,France,Female,43,5,212089.39,1,0,1,75418.32
1584,19161408,Johnson,376,France,Female,80,9,215022.22,3,1,0,28512.22
1585,62374647,Jones,438,Spain,Female,34,2,211548.33,2,1,0,97070.98
1586,72242810,Johnson,742,Germany,Female,76,1,204479.94,3,1,0,156237.83
1587,47214417,Garcia,390,France,Male,33,3,55332.61,4,0,1,146265.03
1588,30353727,Johnson,653,Germany,Female,75,7,122946.54,1,1,0,104351.65
1589,95050030,Smith,617,France,Male,81,4,226960.94,4,0,1,146711.72
1590,10549148,Garcia,487,Spain,Male,67,2,189945.45,4,1,1,76644.51
1591,46328139,Davis,355,Germany,Male,43,4,455.07,1,1,0,149700.96
1592,31845218,Davis,591,Spain,Female,34,8,114856.64,3,0,0,26289.49
1593,12773939,Davis,511,Spain,Female,63,10,2667.55,4,0,0,47854.47
1594,45490172,Jones,529,Spain,Male,85,7,70165.26,1,0,0,176767.43
1595,46989387,Jones,646,France,Female,67,9,108940.61,2,1,1,65794.53
1596,23426716,Davis,816,Germany,Male,60,6,223224.82,2,1,1,49128.86
1597,48710304,Davis,355,France,Female,65,3,163596.07,1,1,1,26910.49
1598,57718021,Davis,735,France,Female,85,1,90621.14,2,1,1,84661.45
1599,95440590,Williams,620,Germany,Female,36,8,122663.73,4,0,1,22726.59
1600,36996639,Davis,750,Germany,Male,42,2,204347.37,1,0,0,104426.29
1601,97649202,Garcia,621,Germany,Male,89,5,74913.9,1,1,0,184648.9
1602,20774986,Williams,505,Germany,Male,35,6,153758.69,4,0,1,159555.53
1603,14421590,Williams,434,France,Female,68,2,65561.72,4,0,0,17728.02
1604,46089369,Smith,549,Germany,Female,35,2,119990.86,1,1,1,66954.05
1605,21546081,Johnson,359,Germany,Male,75,2,6164.63,2,0,0,45652.41
1606,39221379,Jones,487,Germany,Male,81,2,213068.83,3,0,0,22718.57
1607,95604304,Jones,591,Spain,Male,88,2,12087.21,2,0,0,30641.7
1608,46265058,Johnson,743,Germany,Female,74,6,56090.12,2,1,1,182547.43
1609,69644300,Jones,550,Germany,Male,34,4,83377.97,3,0,0,68915.81
1610,54924392,Johnson,505,France,Female,76,3,156290.28,4,1,1,84522.54
1611,41670310,Garcia,757,Spain,Female,84,5,180008.37,2,1,0,102283.16
1612,68237814,Smith,624,France,Male,32,7,20112.76,1,1,1,151536.53
1613,67641756,Davis,574,Spain,Female,43,1,10866.37,2,0,0,161690.39
1614,36552476,Smith,417,France,Female,65,2,199747.47,4,0,1,193108.61
1615,83548874,Miller,533,France,Female,31,1,178041.63,1,0,0,50028.83
1616,18674163,Smith,544,Germany,Female,26,6,207887.59,4,0,1,67202.57
1617,95388417,Johnson,391,Germany,Male,24,1,169134.57,1,0,0,69462.54
1618,58548947,Miller,745,Spain,Female,72,4,187753.07,4,0,1,94599.17
1619,37209162,Johnson,751,Spain,Male,29,10,94759.6,2,0,1,163406.83
1620,67396048,Davis,500,Spain,Female,34,9,147546.08,4,0,0,55496.66
1621,10224695,Brown,433,Germany,Male,90,8,201348.09,3,0,1,158755.14
1622,63773276,Miller,483,France,Female,25,7,43029.38,2,0,0,48767.6
1623,36267668,Davis,658,Spain,Male,59,7,105705.74,4,0,1,144928.05
1624,24063918,Davis,703,Germany,Female,54,2,185122.44,2,1,1,161810.25
1625,67884623,Jones,647,Germany,Male,37,0,133159.14,4,0,1,172218.91
1626,68454884,Jones,799,France,Male,18,1,170414.36,4,0,1,106954.25
1627,68093498,Brown,379,France,Male,26,6,73217.3,2,1,1,72455.85
1628,53353746,Brown,358,Germany,Female,41,3,8085.61,1,1,0,156753.0
1629,30610500,Smith,824,France,Female,51,9,7286.44,1,0,1,70974.13
1630,75402242,Davis,519,France,Male,53,4,235695.29,4,0,0,38136.87
1631,23245696,Brown,639,Germany,Female,21,0,236135.01,3,1,0,168590.43
1632,45402297,Johnson,517,Spain,Male,46,10,52820.58,3,0,0,88135.78
1633,92030459,Davis,693,Spain,Male,33,1,36866.41,4,1,1,118458.42
1634,34363941,Williams,846,Germany,Female,25,8,4534.96,4,1,0,184504.37
1635,58123406,Johnson,494,Spain,Female,56,5,57814.21,2,1,0,35801.36
1636,65229602,Miller,762,Germany,Female,75,6,83587.86,3,1,1,115864.94
1637,11074961,Brown,577,Germany,Female,29,4,60310.66,2,0,1,116165.27
1638,98511758,Jones,655,France,Female,61,8,199346.04,1,1,1,173759.35
1639,21950571,Johnson,425,Spain,Female,21,9,187357.62,2,1,1,74839.2
1640,29155151,Jones,572,Germany,Male,42,4,20253.54,4,0,0,86230.68
1641,61465754,Johnson,526,Spain,Male,87,5,174330.4,2,1,1,108665.7
1642,22866619,Jones,806,Spain,Male,84,9,130146.28,2,1,0,41768.0
1643,79583832,Garcia,538,Spain,Female,56,8,33041.53,2,1,0,99425.66
1644,99858638,Johnson,816,Germany,Male,41,4,184883.86,4,1,1,92855.54
1645,79551130,Miller,651,France,Female,23,3,21511.39,4,1,1,47504.95
1646,14437677,Jones,395,Spain,Female,89,4,44287.67,3,0,1,168274.28
1647,57347699,Williams,731,Germany,Female,50,10,37306.62,2,0,0,91896.41
1648,86716230,Miller,366,Spain,Male,65,4,234758.35,1,1,1,68152.52
1649,15241218,Smith,415,France,Male,84,4,174539.0,2,0,1,34771.1
1650,76777436,Johnson,709,Spain,Female,19,0,102821.48,1,0,1,27052.08
1651,36821567,Williams,610,Germany,Male,55,4,205551.04,3,1,1,192443.11
1652,65482283,Smith,472,Spain,Female,57,4,53989.85,2,1,0,199079.15
1653,15481140,Johnson,580,Spain,Female,73,0,232773.32,1,1,0,180605.82
1654,33991831,Williams,787,Spain,Male,38,3,174249.33,2,1,1,97139.97
1655,72697275,Williams,474,France,Female,52,7,139895.16,2,1,1,163503.99
1656,75658413,Miller,461,Spain,Female,84,3,198662.11,3,1,1,168513.62
1657,64856856,Garcia,621,Germany,Female,77,6,161195.25,1,0,1,66963.75
1658,15290717,Williams,430,Spain,Female,40,5,221777.32,1,0,0,121345.52
